44.31,182
60.72,182
45.89,182
4.725,182
22.6,181
26.78,181
88.56,181
27.15,181
9.83,181
21.94,181
15.45,180
4.576,180
50.38,180
22.75,180
3.3280000000000003,180
18.28,180
10.32,179
25.94,179
21.75,179
11.766666666666666,179
47.15,179
9.26,178
17.69,178
78.3,178
15.53,178
32.53,178
80.3,178
59.57,177
7.5120000000000005,177
7.920000000000001,177
51.67,177
4.316666666666666,177
18.07,177
27.78,177
0.95,177
23.46,177
26.28,177
19.78,177
6.555,176
19.07,176
28.68,176
22.03,176
82.8,176
21.25,175
13.075,175
14.51,175
11.81,175
52.25,175
9.945,174
31.13,174
12.92,174
9.059999999999999,174
1.1033333333333333,174
43.71,173
3.1633333333333336,173
16.78,173
18.14,173
1.248,173
7.325,173
-3.15,173
78.82,173
72.0,173
24.94,173
1.9066666666666665,172
2.28,172
7.96,172
8.45,172
2.015,172
1.59,172
28.4,172
86.06,172
10.2,172
1.032,171
19.28,171
48.82,171
5.355,171
7.155,170
1.6666666666666667,170
46.54,170
17.03,170
6.855,169
15.19,169
22.78,169
18.88,169
63.96,169
6.716666666666666,169
15.125,169
3.84,168
10.31,168
25.29,168
9.81,168
7.75,168
10.27,168
6.672,168
13.375,166
20.53,166
5.116666666666666,166
4.44,165
29.89,165
53.5,165
6.133333333333333,165
28.95,165
16.89,165
8.12,165
88.06,165
15.175,165
62.16,165
41.46,164
2.69,164
17.12,164
3.198,164
24.25,164
12.266666666666666,164
17.95,164
22.18,164
20.05,163
20.45,163
11.933333333333332,163
17.78,163
4.116666666666666,163
24.03,163
15.28,163
8.57,163
19.87,163
30.58,163
8.18,163
79.3,163
43.0,162
23.03,162
2.316666666666667,162
47.75,162
31.68,162
17.135,162
31.25,162
49.12,161
33.82,161
18.86,160
12.39,160
45.95,159
39.1,159
22.44,159
14.835,159
7.66,159
22.53,159
26.45,159
2.73,159
23.78,158
62.76,158
19.52,158
54.75,158
29.9,158
4.293333333333334,158
3.4579999999999997,157
52.39,157
47.0,157
11.34,157
13.675,157
28.15,157
20.01,157
20.55,157
52.88,157
28.93,157
20.98,157
12.433333333333332,157
